+1807666273216.0ns;24251;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:96;149;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:96;149;OfdmRate1_2MbpsBW1MHz;1;0;1;false;false;0;-113.976;-93.8892;true
+1807667433236.0ns;25101;14;905;1;128;false;149;00:00:00:00:00:96;149;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:96;149;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.8892;false
+1807696985256.0ns;11870;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:c1;192;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c1;192;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.6596;false
+1807698145276.0ns;25104;14;905;1;128;false;192;00:00:00:00:00:c1;192;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:c1;192;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.6596;false
+1807799100034.0ns;19684;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:18;23;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:18;23;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-92.5003;false
+1807800260051.0ns;25107;14;905;1;128;false;23;00:00:00:00:00:18;23;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:18;23;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-76.5003;false
+1807896647182.0ns;16741;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:14;19;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:14;19;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.2485;false
+1807897807201.0ns;25110;14;905;1;128;false;19;00:00:00:00:00:14;19;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:14;19;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.2485;false
+1808067647183.0ns;8624;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:08;7;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:08;7;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.5804;false
+1808068807203.0ns;25113;14;905;1;128;false;7;00:00:00:00:00:08;7;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:08;7;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.5804;false
+1808130647187.0ns;11867;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:0d;12;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:0d;12;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-95.2311;false
+1808131807211.0ns;25116;14;905;1;128;false;12;00:00:00:00:00:0d;12;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:0d;12;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-79.2311;false
+1808208700022.0ns;7999;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:43;66;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:43;66;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.248;false
+1808209860033.0ns;25119;14;905;1;128;false;66;00:00:00:00:00:43;66;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:43;66;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.248;false
+1808223647174.0ns;10557;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:83;130;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:83;130;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.248;false
+1808224807185.0ns;25121;14;905;1;128;false;130;00:00:00:00:00:83;130;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:83;130;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.248;false
+1808925647177.0ns;21939;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:57;86;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:57;86;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-90.3128;false
+1808926807191.0ns;25130;14;905;1;128;false;86;00:00:00:00:00:57;86;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:57;86;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-74.3128;false
+1808961647172.0ns;18211;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:52;81;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:52;81;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-86.7071;false
+1808962807181.0ns;25132;14;905;1;128;false;81;00:00:00:00:00:52;81;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:52;81;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-70.7071;false
+1809036647173.0ns;20428;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:91;144;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:91;144;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-87.6924;false
+1809037807183.0ns;25135;14;905;1;128;false;144;00:00:00:00:00:91;144;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:91;144;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-71.6924;false
+1809315647172.0ns;18944;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:53;82;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:53;82;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-86.3252;false
+1809316807181.0ns;25140;14;905;1;128;false;82;00:00:00:00:00:53;82;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:53;82;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-70.3252;false
+1809510647180.0ns;10558;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:bf;190;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:bf;190;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-92.1839;false
+1809511807197.0ns;25144;14;905;1;128;false;190;00:00:00:00:00:bf;190;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:bf;190;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-76.1839;false
+1809541359200.0ns;20427;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:55;84;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:55;84;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-87.6924;false
+1809542519210.0ns;25146;14;905;1;128;false;84;00:00:00:00:00:55;84;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:55;84;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-71.6924;false
+1809594647171.0ns;9267;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:81;128;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:81;128;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-85.4508;false
+1809595807179.0ns;25148;14;905;1;128;false;128;00:00:00:00:00:81;128;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:81;128;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-69.4508;false
+1809807647180.0ns;18943;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:17;22;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:17;22;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-92.3973;false
+1809808807197.0ns;25152;14;905;1;128;false;22;00:00:00:00:00:17;22;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:17;22;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-76.3973;false
+1810113647173.0ns;17480;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:51;80;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:51;80;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-87.6924;false
+1810114807183.0ns;25157;14;905;1;128;false;80;00:00:00:00:00:51;80;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:51;80;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-71.6924;false
+1810131647179.0ns;15316;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:4e;77;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4e;77;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.6012;false
+1810132807195.0ns;25160;14;905;1;128;false;77;00:00:00:00:00:4e;77;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:4e;77;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.6012;false
+1811028647177.0ns;21940;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:93;146;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:93;146;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-90.3128;false
+1811029807191.0ns;25170;14;905;1;128;false;146;00:00:00:00:00:93;146;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:93;146;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-74.3128;false
+1812657647176.0ns;10556;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:47;70;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:47;70;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-89.9685;false
+1812658807189.0ns;25188;14;905;1;128;false;70;00:00:00:00:00:47;70;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:47;70;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-73.9685;false
+1813674647181.0ns;20426;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:19;24;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:19;24;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-92.7958;false
+1813675807199.0ns;25200;14;905;1;128;false;24;00:00:00:00:00:19;24;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:19;24;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-76.7958;false
+1814244647178.0ns;11869;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:85;132;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:85;132;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.2114;false
+1814245807193.0ns;25208;14;905;1;128;false;132;00:00:00:00:00:85;132;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:85;132;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.2114;false
+1814262647175.0ns;21187;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:92;145;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:92;145;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.9718;false
+1814263807187.0ns;25210;14;905;1;128;false;145;00:00:00:00:00:92;145;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:92;145;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.9718;false
+1815991880030.0ns;8001;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:bb;186;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:bb;186;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.2114;false
+1815993040045.0ns;25229;14;905;1;128;false;186;00:00:00:00:00:bb;186;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:bb;186;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.2114;false
+1816404647186.0ns;23466;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:1d;28;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:1d;28;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-95.1194;false
+1816405807209.0ns;25235;14;905;1;128;false;28;00:00:00:00:00:1d;28;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:1d;28;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-79.1194;false
+1816467647175.0ns;16743;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:8c;139;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:8c;139;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.9718;false
+1816468807187.0ns;25237;14;905;1;128;false;139;00:00:00:00:00:8c;139;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:8c;139;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.9718;false
+1818567647179.0ns;7385;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:ba;185;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:ba;185;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.6012;false
+1818568807195.0ns;25260;14;905;1;128;false;185;00:00:00:00:00:ba;185;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:ba;185;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.6012;false
+1819332647183.0ns;7382;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:06;5;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:06;5;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.8892;false
+1819333807203.0ns;25268;14;905;1;128;false;5;00:00:00:00:00:06;5;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:06;5;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.8892;false
+1819407647183.0ns;21938;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:1b;26;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:1b;26;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.8139;false
+1819408807203.0ns;25271;14;905;1;128;false;26;00:00:00:00:00:1b;26;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:1b;26;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.8139;false
+1819472700042.0ns;13233;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:4b;74;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4b;74;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-94.2473;false
+1819473860063.0ns;25274;14;905;1;128;false;74;00:00:00:00:00:4b;74;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:4b;74;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-78.2473;false
+1819551647175.0ns;9907;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:46;69;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:46;69;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.9718;false
+1819552807187.0ns;25277;14;905;1;128;false;69;00:00:00:00:00:46;69;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:46;69;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.9718;false
+1820109647178.0ns;9268;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:bd;188;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:bd;188;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.2114;false
+1820110807193.0ns;25284;14;905;1;128;false;188;00:00:00:00:00:bd;188;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:bd;188;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.2114;false
+1820709647181.0ns;14615;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:4d;76;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:4d;76;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-92.7958;false
+1820710807199.0ns;25292;14;905;1;128;false;76;00:00:00:00:00:4d;76;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:4d;76;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-76.7958;false
+1821015647185.0ns;22703;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:1c;27;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:1c;27;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-94.4491;false
+1821016807207.0ns;25297;14;905;1;128;false;27;00:00:00:00:00:1c;27;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:1c;27;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-78.4491;false
+1826026300032.0ns;15317;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:8a;137;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:8a;137;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.6012;false
+1826027460048.0ns;25348;14;905;1;128;false;137;00:00:00:00:00:8a;137;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:8a;137;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.6012;false
+1826043647172.0ns;18945;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:8f;142;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:8f;142;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-86.3252;false
+1826044807181.0ns;25350;14;905;1;128;false;142;00:00:00:00:00:8f;142;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:8f;142;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-70.3252;false
+1826046647175.0ns;21186;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:56;85;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:56;85;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.9718;false
+1826047807187.0ns;25352;14;905;1;128;false;85;00:00:00:00:00:56;85;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:56;85;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.9718;false
+1826058647174.0ns;6766;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:7d;124;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:7d;124;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.248;false
+1826059807185.0ns;25354;14;905;1;128;false;124;00:00:00:00:00:7d;124;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:7d;124;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.248;false
+1826064647187.0ns;13235;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:c3;194;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:c3;194;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-95.2311;false
+1826065807211.0ns;25356;14;905;1;128;false;194;00:00:00:00:00:c3;194;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:c3;194;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-79.2311;false
+1826067647174.0ns;9266;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:45;68;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:45;68;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-88.248;false
+1826068807185.0ns;25358;14;905;1;128;false;68;00:00:00:00:00:45;68;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:45;68;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-72.248;false
+1826076647179.0ns;22704;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:58;87;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:58;87;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.6012;false
+1826077807195.0ns;25360;14;905;1;128;false;87;00:00:00:00:00:58;87;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:58;87;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.6012;false
+1826082647172.0ns;19685;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:54;83;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:54;83;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-86.7071;false
+1826083807181.0ns;25362;14;905;1;128;false;83;00:00:00:00:00:54;83;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:54;83;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-70.7071;false
+1826139647183.0ns;13917;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:88;135;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:88;135;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.8892;false
+1826140807203.0ns;25365;14;905;1;128;false;135;00:00:00:00:00:88;135;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:88;135;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.8892;false
+1826517647179.0ns;9909;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:be;189;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:be;189;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.6012;false
+1826518807195.0ns;25371;14;905;1;128;false;189;00:00:00:00:00:be;189;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:be;189;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.6012;false
+1827102647184.0ns;10555;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:0b;10;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:0b;10;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-94.2473;false
+1827103807205.0ns;25378;14;905;1;128;false;10;00:00:00:00:00:0b;10;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:0b;10;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-78.2473;false
+1827171647183.0ns;7998;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:07;6;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:07;6;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-93.6596;false
+1827172807203.0ns;25381;14;905;1;128;false;6;00:00:00:00:00:07;6;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:07;6;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-77.6596;false
+1827618647179.0ns;22705;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:94;147;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:94;147;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-91.6012;false
+1827619807195.0ns;25387;14;905;1;128;false;147;00:00:00:00:00:94;147;00:00:00:00:00:00;4294967295;00:00:00:00:00:00;4294967295;00:00:00:00:00:94;147;00:00:00:00:00:00;4294967295;OfdmRate300KbpsBW1MHz;0;0;1;false;false;0;-113.976;-75.6012;false
+1827687647176.0ns;6765;103;905;1;131;false;200;00:00:00:00:00:c9;200;00:00:00:00:00:41;64;00:00:00:00:00:c9;200;00:00:00:00:00:c9;200;00:00:00:00:00:41;64;OfdmRate1_2MbpsBW1MHz;0;0;1;false;false;0;-113.976;-89.9685;false
